[0.000000] (-) TimerEvent: {}
[0.000813] (px4_msgs) JobQueued: {'identifier': 'px4_msgs', 'dependencies': OrderedDict()}
[0.000847] (px4_ros_com) JobQueued: {'identifier': 'px4_ros_com', 'dependencies': OrderedDict([('px4_msgs', '/home/fidelis/ws_offboard_control/install/px4_msgs')])}
[0.000869] (px4_msgs) JobStarted: {'identifier': 'px4_msgs'}
[0.010933] (px4_msgs) JobProgress: {'identifier': 'px4_msgs', 'progress': 'cmake'}
[0.011759] (px4_msgs) JobProgress: {'identifier': 'px4_msgs', 'progress': 'build'}
[0.012412] (px4_msgs) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/fidelis/ws_offboard_control/build/px4_msgs', '--', '-j16', '-l16'], 'cwd': '/home/fidelis/ws_offboard_control/build/px4_msgs', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'fidelis'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/fidelis'), ('OLDPWD', '/home/fidelis'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('SYSTEMD_EXEC_PID', '2233'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('ROS_DISTRO', 'humble'), ('GTK_IM_MODULE', 'ibus'), ('LOGNAME', 'fidelis'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'fidelis'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('PATH', '/opt/ros/humble/bin:/usr/lib/ccache:/home/fidelis/ardupilot/Tools/autotest:/opt/gcc-arm-none-eabi-10-2020-q4-major/bin:/opt/gcc-arm-none-eabi-9-2020-q2-update/bin:/home/fidelis/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin'), ('SESSION_MANAGER', 'local/fidelis-Legion-Slim-5-14APH8:@/tmp/.ICE-unix/2196,unix/fidelis-Legion-Slim-5-14APH8:/tmp/.ICE-unix/2196'), ('XDG_MENU_PREFIX', 'gnome-'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/bdee0488_5467_4e19_8d38_69b259c855d9'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':1'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.136'), ('SSH_AGENT_LAUNCHER', 'gnome-keyring'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/fidelis/ws_offboard_control/build/px4_msgs'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/opt/ros/humble')]), 'shell': False}
[0.100182] (-) TimerEvent: {}
[0.200682] (-) TimerEvent: {}
[0.301159] (-) TimerEvent: {}
[0.401622] (-) TimerEvent: {}
[0.502139] (-) TimerEvent: {}
[0.527972] (px4_msgs) StdoutLine: {'line': b'[  0%] Built target px4_msgs__cpp\n'}
[6.257652] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_servos__rosidl_typesupport_fastrtps_c.h\n'}
[6.257720] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/landing_gear_wheel__rosidl_typesupport_fastrtps_c.h\n'}
[6.257776] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/satellite_info__rosidl_typesupport_fastrtps_c.h\n'}
[6.257823] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_mag__rosidl_typesupport_fastrtps_c.h\n'}
[6.257866] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/register_ext_component_request__rosidl_typesupport_fastrtps_c.h\n'}
[6.257908] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_angular_velocity__rosidl_typesupport_fastrtps_c.h\n'}
[6.257948] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_optical_flow__rosidl_typesupport_fastrtps_c.h\n'}
[6.257992] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/manual_control_setpoint__rosidl_typesupport_fastrtps_c.h\n'}
[6.258031] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_device_set_attitude__rosidl_typesupport_fastrtps_c.h\n'}
[6.258082] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/esc_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.258121] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/figure_eight_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.258162] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/open_drone_id_system__rosidl_typesupport_fastrtps_c.h\n'}
[6.258207] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_roi__rosidl_typesupport_fastrtps_c.h\n'}
[6.258252] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rtl_time_estimate__rosidl_typesupport_fastrtps_c.h\n'}
[6.258298] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/qshell_req__rosidl_typesupport_fastrtps_c.h\n'}
[6.258339] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_command__rosidl_typesupport_fastrtps_c.h\n'}
[6.258379] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_magnetometer__rosidl_typesupport_fastrtps_c.h\n'}
[6.258421] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/navigator_mission_item__rosidl_typesupport_fastrtps_c.h\n'}
[6.258460] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_setpoint_triplet__rosidl_typesupport_fastrtps_c.h\n'}
[6.258505] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gpio_request__rosidl_typesupport_fastrtps_c.h\n'}
[6.258545] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_value__rosidl_typesupport_fastrtps_c.h\n'}
[6.258589] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/battery_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.258640] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/parameter_set_used_request__rosidl_typesupport_fastrtps_c.h\n'}
[6.258704] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/dataman_response__rosidl_typesupport_fastrtps_c.h\n'}
[6.258744] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/pps_capture__rosidl_typesupport_fastrtps_c.h\n'}
[6.258795] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_controls_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.258836] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/follow_target__rosidl_typesupport_fastrtps_c.h\n'}
[6.258880] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/led_control__rosidl_typesupport_fastrtps_c.h\n'}
[6.258928] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/follow_target_estimator__rosidl_typesupport_fastrtps_c.h\n'}
[6.258976] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/navigator_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.259026] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/cpuload__rosidl_typesupport_fastrtps_c.h\n'}
[6.259074] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_ackermann_guidance_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.259134] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/takeoff_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.259175] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/parameter_reset_request__rosidl_typesupport_fastrtps_c.h\n'}
[6.259217] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/arming_check_reply__rosidl_typesupport_fastrtps_c.h\n'}
[6.259259] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/can_interface_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.259300] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_accel__rosidl_typesupport_fastrtps_c.h\n'}
[6.259341] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/orb_test__rosidl_typesupport_fastrtps_c.h\n'}
[6.259381] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_manager_set_attitude__rosidl_typesupport_fastrtps_c.h\n'}
[6.259421] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/parameter_set_value_request__rosidl_typesupport_fastrtps_c.h\n'}
[6.259461] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/obstacle_distance__rosidl_typesupport_fastrtps_c.h\n'}
[6.259515] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/autotune_attitude_control_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.259552] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_optical_flow_vel__rosidl_typesupport_fastrtps_c.h\n'}
[6.259583] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_torque_setpoint__rosidl_typesupport_fastrtps_c.h\n'}
[6.259615] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_controller_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.259647] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/parameter_set_value_response__rosidl_typesupport_fastrtps_c.h\n'}
[6.259691] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_land_detected__rosidl_typesupport_fastrtps_c.h\n'}
[6.259724] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/landing_target_pose__rosidl_typesupport_fastrtps_c.h\n'}
[6.259767] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_manager_set_manual_control__rosidl_typesupport_fastrtps_c.h\n'}
[6.259800] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gpio_config__rosidl_typesupport_fastrtps_c.h\n'}
[6.259831] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gps__rosidl_typesupport_fastrtps_c.h\n'}
[6.259862] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_key_value__rosidl_typesupport_fastrtps_c.h\n'}
[6.259893] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/home_position__rosidl_typesupport_fastrtps_c.h\n'}
[6.259925] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_differential_setpoint__rosidl_typesupport_fastrtps_c.h\n'}
[6.259956] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/radio_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.259987] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/power_button_state__rosidl_typesupport_fastrtps_c.h\n'}
[6.260023] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/onboard_computer_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260054] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_ackermann_setpoint__rosidl_typesupport_fastrtps_c.h\n'}
[6.260085] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_differential_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260117] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/health_report__rosidl_typesupport_fastrtps_c.h\n'}
[6.260148] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/orbit_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260190] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/tecs_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260224] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/heater_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260255] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/px4io_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260312] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_status_flags__rosidl_typesupport_fastrtps_c.h\n'}
[6.260345] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/geofence_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260378] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gps_inject_data__rosidl_typesupport_fastrtps_c.h\n'}
[6.260411] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_mecanum_setpoint__rosidl_typesupport_fastrtps_c.h\n'}
[6.260443] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/timesync_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260475] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/magnetometer_bias_estimate__rosidl_typesupport_fastrtps_c.h\n'}
[6.260508] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_outputs__rosidl_typesupport_fastrtps_c.h\n'}
[6.260540] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/uavcan_parameter_value__rosidl_typesupport_fastrtps_c.h\n'}
[6.260572] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_aid_source2d__rosidl_typesupport_fastrtps_c.h\n'}
[6.260604] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/camera_capture__rosidl_typesupport_fastrtps_c.h\n'}
[6.260637] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/mission_result__rosidl_typesupport_fastrtps_c.h\n'}
[6.260690] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/collision_constraints__rosidl_typesupport_fastrtps_c.h\n'}
[6.260725] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/airspeed_wind__rosidl_typesupport_fastrtps_c.h\n'}
[6.260761] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_odometry__rosidl_typesupport_fastrtps_c.h\n'}
[6.260793] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/dataman_request__rosidl_typesupport_fastrtps_c.h\n'}
[6.260841] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/generator_status__rosidl_typesupport_fastrtps_c.h\n'}
[6.260872] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_setpoint__rosidl_typesupport_fastrtps_c.h\n'}
[6.260914] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/rosidl_typesupport_fastrtps_c__visibility_control.h\n'}
[6.260946] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/srv\n'}
[6.260977] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/srv/detail\n'}
[6.261009] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/srv/detail/vehicle_command__rosidl_typesupport_fastrtps_c.h\n'}
[6.261041] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/fidelis/ws_offboard_control/install/px4_msgs/lib/libpx4_msgs__rosidl_typesupport_fastrtps_c.so\n'}
[6.261074] (px4_msgs) StdoutLine: {'line': b'-- Set runtime path of "/home/fidelis/ws_offboard_control/install/px4_msgs/lib/libpx4_msgs__rosidl_typesupport_fastrtps_c.so" to ""\n'}
[6.261106] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs\n'}
[6.261137] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg\n'}
[6.261170] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/vehicle_rates_setpoint.hpp\n'}
[6.261202] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/camera_capture.hpp\n'}
[6.261236] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/adc_report.hpp\n'}
